SALE_PRC,LAND_SQFOOT,OCEAN_DIST,WATER_DIST,CENTER_DIST,HIGHWAY_DIST,HOUSE_AGE
310000,12600,23502.4,305.9,27272.3,5605.9,82
259000,5500,23660.5,135.7,27512.1,5487.4,33
84000,3640,31414.6,9433.4,22898,6604.8,41
85000,6123,32451.9,10568.2,24546.2,7557.7,80
145000,3600,31792.8,9193.2,23284.3,6778.7,7
140000,3600,31720.9,9038.6,23129.2,6422,6
75000,3600,31810.1,8968,23221.1,6461.5,44
120000,3862,31747.4,8844.2,23083.4,6136.2,42
169000,3400,31859.1,8655.1,23147.1,5972.1,26
160000,8160,32969.2,10536.5,25148.1,7906.1,8
81400,6950,32663.4,9860.4,24588.5,7946.6,68
77000,5598,32387.1,9244.6,24047.2,7632.7,66
175000,5200,32505.3,9210.7,24175.7,7732.6,67
1.00E+05,3600,32382,8884.9,23908.2,7114.4,26
75000,3600,32373.5,8864.9,23890.6,7074.6,58
156500,6800,32117.6,8299.1,23341,5776.9,51
118000,3600,32667.2,8863.8,24249,7435.5,38
1.00E+05,7000,33783.5,11030.8,26189.2,8257.7,42
139000,7000,33783.5,11030.8,26189.2,8257.7,42
97000,7000,33782.1,10491,26036,8496.4,60
169000,10800,32191.8,7260.7,22965.1,3774.8,66
101500,6950,33119.3,8923.2,24820.3,8073.8,60
90000,3600,32857.5,8211,24255.9,6742.3,55
84000,3600,32713.5,7831.6,23934.9,5941.3,36
88000,3600,33022.4,8325.5,24497.2,7115.8,29
82000,3600,32982.6,7488,24150,5785.5,66
95000,4000,33381.6,8067.5,24847.4,7201.5,20
72000,4000,33545.3,8162.6,25074,7523.2,28
90000,4000,33545.3,8162.6,25074,7523.2,28
105000,4000,33545.3,8162.6,25074,7523.2,28
79000,4000,33536.5,8138.9,25055.9,7481.5,65
90000,5400,32522.5,6552.9,23786.7,3999.7,58
129000,3640,33499.5,7243.7,24714,6160.5,31
155000,7600,33883.1,7814.6,25366.8,7461.5,13
90000,3800,33874.9,7791.8,25350.1,7422.3,32
150000,3800,33726,7389.9,25042.3,6685.4,9
95000,3600,33627.5,7126.9,24834.5,6169.9,78
205000,5400,33594.8,7035.7,24762.9,5985,26
150000,7000,34519.1,8124.7,26195.1,8362.8,24
155000,5555,34545.4,7479.2,26028.8,7533.4,29
283000,7100,29131.1,273.4,25684.6,355.8,66
240000,7100,30375.1,1013.8,26628.1,1671.8,26
285000,5000,31261.4,188.3,27873.8,2314.2,22
310000,8905,30995,1183,27190.1,2254.9,69
335000,5600,31247.3,930,27565.7,2397.7,25
250000,5450,32268,933.2,28589.7,3363.8,40
260000,6540,32545.2,1250.6,28745.5,3678.4,58
244000,6540,32397.2,1697.1,28417.2,3644.8,69
175000,6540,32362.6,1741,28365.9,3624.7,71
235000,7085,31869.9,2335.6,27624,3428.2,66
275000,10333,34087.1,109.6,30746,5142,70
220000,6780,32812.1,1861,28781.2,4060.4,38
285000,9155,34339.5,280.1,30918.9,5390.9,20
240000,6955,32693.5,2455.5,28427.8,4145,69
182500,6000,32196.7,3199.3,27617.7,3904.4,57
235000,6000,32196.7,3199.3,27617.7,3904.4,57
230000,6441,33299.3,2008.9,29225.7,4538.3,66
230000,6000,32274.2,3270.7,27670.8,3989.5,57
285000,6900,34482.1,988.6,30815.1,5537.9,31
215000,6471,33612,2286.8,29442,4890.8,36
256000,7590,34363.3,1476.2,30514.8,5452.6,62
184900,6420,33634.7,2732.1,29296.8,5038.9,69
195000,6360,34369.6,2671.1,30080.2,5672.3,67
266000,6890,33502.1,3765.3,28768.2,5220.2,67
285000,6360,34538.7,3389,29991,6029.6,69
180000,6750,36198,2181.1,32138.3,7306,60
225000,6750,36198,2181.1,32138.3,7306,60
250000,6890,34538,4069,29739.5,6246.3,69
250000,8240,34872.1,4402.8,29963.9,6611.8,64
175000,7500,35411,4170.2,30616,7034.2,70
215900,6750,36852.8,2778.9,32605.3,8008.4,61
229000,6480,34940.8,5011.5,29808.9,6782.4,24
228900,6180,34684.5,5467,29371.8,6657.3,63
248000,7500,35972.1,3919,31292.3,7437.7,69
250000,6540,35340.6,5065.2,30214.2,7159.7,24
290000,7725,35487.1,5010.6,30389.7,7284.7,64
164000,6540,35175.5,5502.6,29881.2,7103.7,64
220000,8349,36039,4468.6,31166.4,7668,64
250000,6000,35770.1,4839.5,30759.1,7521.3,24
210000,6000,35928.8,4912.2,30900.9,7681.6,64
250900,13800,24867.5,1688.1,20617.2,2694.9,36
240000,13800,26027.2,1422.2,21969.8,1827.1,31
145300,4240,27728,4287.7,22336.4,503.9,8
130000,4000,28341.6,4467.1,22932.7,1021.2,52
139900,8970,28820.9,4381.2,23495,1360.7,79
90000,6033,27824.6,5839.5,21760.2,1301.7,31
195000,7623,28817,5048,23208.2,1623,0
150000,7150,29021.1,5074.5,23413.6,1790.4,76
130000,7600,28124.5,6612.6,21757.8,1879.7,75
105000,5450,29632.4,4972.8,24119.6,2225.7,56
242000,11336,29314.6,5403.9,23579.3,2169.9,33
117000,5610,29501.4,5487.4,23761.8,2330.2,67
215000,5610,29477.3,5520.1,23720.9,2328.2,23
136200,8250,29646,5492,23911.4,2446,66
165000,5500,30267.3,5216.1,24733.8,2804.3,46
170000,8360,29111.7,6875.5,22729.4,2709.5,59
165000,5500,30548.8,5212.7,25066.8,3017.2,9
160000,10620,29611.7,6657.5,23386.9,2959.4,69
111000,5500,30580.4,5677.5,24896.9,3210.7,64
179900,4500,29669.4,6906.1,23367.8,3092.6,30
120000,4500,29938.7,6645.9,23766.2,3174.8,90
165000,4500,29671.3,7088.4,23289.6,3181.1,86
146500,4600,29960.8,6915.3,23681.1,3313,29
240000,12960,30277.8,7330.3,23848.6,3743.8,56
165000,9720,30134.3,7628.1,23571.8,3765.2,58
142000,4320,30458.2,7629.8,23930.8,4003.7,80
130000,5160,30987.5,7646.1,24540.5,4364.9,62
179000,5160,30527.7,8451.7,23701.4,4391.8,25
160000,5160,30928.6,8180.6,24257.2,4563.3,54
186000,5160,31297.2,7916.4,24787,4699.4,13
140000,3480,31431.2,7790.2,24994.8,4727.8,5
195000,5160,31482.8,8039.4,24952.7,4879.6,9
76000,5160,31214,8810.1,24332.6,5038.7,70
180000,5160,32209.2,7987.2,25804.3,5352.9,53
2.00E+05,5160,31888.5,8927.7,25065,5558.4,7
140000,5160,31726.3,9197,24768.3,5565.6,63
185000,5400,32307.6,8596.2,25687.6,5687.3,9
179000,5160,31925.2,9655.8,24833.3,5916,43
106500,5160,32825,8479.9,26300.6,6019.2,63
130000,5160,32985.1,8645.4,26417.1,6207,18
198000,5160,33041.6,9328.5,26233.8,6538.5,11
107800,4840,26102.8,6329.7,19681.4,330.6,44
120000,5371,25852,6795.1,19180.3,380.5,26
120000,5060,26127.7,6553.2,19600.7,460,68
1.00E+05,4440,25041.6,7291.9,17576.7,418.3,91
110000,4440,24993.6,7254.6,17474.1,418.7,52
140000,5550,25299.4,7531.8,17997.1,513,9
160000,7770,25510.8,7742.4,18231.1,680.7,19
195000,5118,26588.2,6354.7,20204.1,676.9,0
115000,4884,25638.8,7908,18029.7,1073.1,69
110000,5550,26318.1,8215.7,19112.7,1323.9,44
145000,4884,26164.5,8445.6,18466,1623.1,91
120000,4796,26631.7,8870.6,19137.5,1870.2,64
119000,4360,26944.3,8816.3,19586.9,2022.2,32
132000,4796,26608.1,8886.5,18887.4,2045.1,90
182000,4360,27055.8,8872.3,19693.3,2125.6,16
180000,4796,26897.5,9137.5,19374.7,2134.3,10
96800,4796,26947.2,9208.2,19281.3,2306.8,80
175000,4360,27270.4,9175.8,19818.1,2402.7,0
205000,4400,27239.1,9275.5,19728.1,2430.6,1
98000,9696,27324.5,9493.3,19748.5,2566.8,65
170000,5399,27639.9,9574.2,20072.2,2839.9,12
95000,4360,27754.1,9322.9,20304.7,2831.6,90
105000,4796,27459.9,9729.9,19716.8,2841.4,79
118500,5046,28906.1,7867.5,22084.5,3035.9,62
86500,4400,28122.2,9564.9,20627.9,3205,79
182000,4400,28007.6,9854.1,20378.3,3233.9,12
150000,6600,27611,9974.5,19565,3236.3,26
105000,5500,27541.8,9947.4,19407.9,3242.4,69
90000,4360,28532.8,9444.9,21137.3,3471.5,60
112500,5500,28129.3,10366,20343.6,3489.7,88
174000,5000,28352,10311.5,20613.4,3649.3,20
160000,8888,29306.3,8564.4,22272.5,3662,70
105000,5250,28366.1,10587.1,20531.5,3751.1,67
172500,5000,28604,10454.1,20845.7,3896.8,22
165000,5000,28367.3,10703.3,20341.7,3921.4,24
80000,6000,28302.5,10668.6,20204.1,3922.7,51
125000,6600,28514.8,10900.4,20358.1,4169.1,67
106000,3870,30195.2,9127.2,23067.5,4526.3,26
102000,5565,29229.8,11515.1,21186.6,4735.9,65
169000,5250,29021.6,11449.4,20745.2,4742.4,52
95000,5250,29010.7,11445.5,20721.3,4742.8,71
85000,5565,29333.3,11594.8,21277.9,4842.8,66
182000,4280,30153.4,10201.7,22636.6,5033.4,16
129900,6901,30393.4,9806.2,23050.1,5002.4,9
180000,10500,29698.2,11448.9,21724,5105.3,62
149000,5250,29659.6,11599,21646.5,5106.5,58
123100,4280,30358.2,10307,22845.3,5209.8,11
180000,4280,30566.8,10179.1,23123.5,5293.9,7
130000,5250,29815.3,11431.7,21675.7,5367,29
175000,5350,30898.2,9956.3,23575.8,5396.1,21
155000,5640,30482.7,10985.1,22758.8,5569.8,11
93000,5200,30072.3,11219.1,21918.7,5618.9,28
89000,5250,29920,10945.9,21595.9,5626.9,76
95000,6430,30401.2,11366.9,22408.1,5771.8,80
147000,6345,30343.9,11258.6,22292.8,5775.6,14
149000,8500,30712.4,11233.9,22926.3,5844.9,67
125000,8540,31527,10301.6,24170.3,5973.5,68
205000,6345,30689.2,11011.8,22625.2,6107.9,7
98000,6345,30622,10881.2,22489.6,6111.5,79
95000,7000,30445.4,10525.6,22117.9,6122.5,30
195000,5640,31387.7,10929.6,23804.4,6192.9,0
170000,6345,30836.4,10909.7,22768.9,6247.8,11
191000,5640,31812.5,10621,24389.6,6315.7,0
94800,5536,26704.4,8860.1,17358.9,1807.8,76
150000,5600,27356.8,9889,19014.5,3230.5,49
127000,5400,26830.8,8794.5,17459.3,1727.8,53
237000,5400,26795.5,8230,17285.9,1157.8,21
150000,6600,27550.9,10139.6,19111.6,3485.2,92
140000,7152,27136.9,8450,17656.3,1335,26
265000,7152,27136.9,8450,17656.3,1335,26
112500,5250,27912.5,10428.2,19555.2,3764.1,41
190000,3750,27180.3,8404.1,17685.3,1280.5,16
84000,4500,27448.1,8564.7,17970.4,1397.2,65
150000,6000,27867.6,10788.4,19017.6,3950,72
145000,6030,27576.6,8726.1,18127.1,1537.3,36
169000,4770,27667.3,8605.2,18180.3,1392.7,36
115000,5000,27976.6,10884.8,19049.7,3691.3,46
86000,6480,27652.2,8056.7,18037,830.2,68
125000,5250,28767.9,11303.2,20171.4,4755.3,36
110000,5250,28701.6,11199.1,20013.7,4758.6,37
135000,6800,28376.3,8732.2,18851.4,1343.4,45
257500,7875,28874.2,10841,20046.4,4319.5,26
105000,5330,28575.7,9210.9,19144.3,1797.8,57
139000,5244,29164.6,10633.6,20366.8,4527.7,48
141000,6300,28877.9,9802.2,19557.3,2349.3,52
95000,6636,28947.1,9357.4,19508.6,1862,64
125000,6960,28985.9,9464,19568.8,1966.7,63
255000,6300,29100.7,9344.9,19641.1,1813.5,13
75000,5550,29429.6,10110.9,20444.4,3902.3,70
140000,6120,29315.3,9832.1,20118.2,3006.6,71
128000,5300,29763.5,10267.8,21046.1,5060.2,36
125000,5300,29922.1,10254.1,21255,5313.4,88
115000,6148,29399.7,9423.1,20009,2219.7,26
90000,5300,29830.1,10088.7,21041.7,4819.1,70
154500,8025,29491,9233,20027.6,1934.9,56
120000,5300,29993.6,9948.5,21206.1,4892.1,26
175000,5300,29993.6,9948.5,21206.1,4892.1,26
125000,5300,30007,9705.1,21092.2,4411.6,31
89000,6741,29790.6,9118.9,20422.8,2471.9,70
89900,5680,29942.5,9209.6,20712,3117,67
118000,5300,30143.6,9506.2,21169.9,4243.8,31
80000,5680,29938.8,9196.3,20699.4,3078.3,16
115000,5300,30304.2,9514.2,21418,4658.1,69
95000,6955,30005.8,8692.1,20493.7,1923.8,46
179900,5300,30646.7,9434.6,21862.2,5210.8,10
130000,5850,30023.1,7798.1,21191.6,1651.8,75
129000,6962,29968.4,7789.7,21178.4,1596.4,68
75000,6148,30656.5,7817.8,21517.9,2262,78
149500,8480,31181.1,7969.7,21844.2,3041.7,48
150000,5300,30273.4,7606.6,21510.6,1862.5,26
80000,5375,29911.6,7506.7,21420.4,1495.5,79
75000,4240,31339.8,7848.6,22013.9,3125.1,56
99900,5300,29701.5,7190.6,21624.7,1252.2,80
95000,5300,29654.7,7178.4,21614.2,1205,36
147500,6000,29060.4,5915.7,22622.4,540.7,66
187500,6250,27096.5,6195.9,18185.3,1161.3,13
199000,4250,28205.6,7318.3,18670.9,96.9,76
135000,4750,23201,2990.1,18294.4,5076,26
163000,4750,23201,2990.1,18294.4,5076,26
200400,6250,27943.6,7154,18927.5,324.2,27
130000,5000,22954.5,3092.6,18675.5,5295.1,31
72000,5000,27641.9,7020.5,19317,631,80
80000,4462,26700.9,6192.3,19186.9,1556.1,52
130500,5500,27611.9,7196.3,19827.9,625.7,51
115000,6750,24693.9,4641.8,19540.5,3534.4,80
110000,5284,24569.1,4496.2,19626.3,3676.9,36
184000,5284,24569.1,4496.2,19626.3,3676.9,36
175000,5200,25396.1,5306.3,19749.6,2865.9,41
175000,8100,25536.8,5327,20563.5,2741.5,36
134900,4750,24536.5,4314.5,20757.3,3804.3,26
160000,5580,26419.7,6015.5,21135.2,1947.2,30
120000,9516,26312.8,5707.1,21375.9,2087.1,63
90300,6750,25015.3,3875.5,22536,3469.9,78
119000,5000,25325.6,4053.2,22666.1,3117.8,77
2.00E+06,17605,21035.5,479,13736.3,959.3,35
2250000,13136,20589.5,289,14419.7,1565.2,21
1330000,13042,20501,291.1,14548.5,1690,46
2500000,13760,21517.7,1065.7,14596.4,1854.4,13
2110000,13373,20664.3,399.7,14974.3,2120.2,21
1550000,23892,21557.7,1003.6,14978.2,2229.9,58
2061300,17114,20963.1,406,15215.9,2378.2,46
1725000,15290,20258.5,235.8,15853.1,2997.3,64
1464000,13485,21277.1,332,16423.7,3597,63
655600,8100,20832.7,361.4,16850.7,3996.8,53
770000,9856,21000.6,502,16923.7,4075.8,63
1435000,8800,20527.3,725.3,17287.9,4424.9,16
750000,8800,20450.3,726.1,17305.1,4441.2,16
680000,8250,21508.4,1078.3,17265.3,4458,21
606000,8800,20787.8,886.2,17395.6,4541.5,54
985000,6985,20864.8,997.5,17490,4638.1,21
770000,7975,20614.2,1268.1,17811.8,4952.7,41
790000,8250,21523.2,1834,18114,5309.6,30
1535000,16500,20526,997.1,18273.9,5416.1,16
762500,8277,20116.4,459,18828.9,5965.6,46
1020000,12862,21515.4,1785.3,18811.1,6008.8,91
1060000,8400,20867.5,1124.3,18936.7,6087.7,21
975000,9514,20659.2,881.7,19159.5,6305.2,51
1530000,11340,21157.5,1384.7,19157.6,6325,16
1010000,14137,20416.8,637.8,19295.2,6435.8,66
530000,6050,21978.6,2145.5,19211.5,6261.1,16
450000,5500,21880,2053.4,19223.6,6364.5,26
970000,6600,20982.4,1195.4,19378.4,6533.6,21
1175000,12030,21012,1042,19798.2,6960,56
912500,10000,23183.5,4253.9,12937.9,143.7,75
475000,5000,23378.9,3590.2,13001.4,305.5,68
212000,5000,23391.1,5078.9,13313,342.8,26
150000,5000,23476.2,5757.2,13554.5,321.9,75
340000,5000,23637.9,3601.9,13261.9,565.9,19
380000,5000,23911.2,6133.1,14064.5,595.5,11
225000,5000,24447.6,6475.8,14661.7,219,35
185000,5800,24453.2,5868.2,14522.8,886.3,37
150000,5800,24455.2,5759,14500.1,986.4,82
440000,7475,22293,1693.9,14196.5,1575,62
140000,5018,24575.8,5431.3,14544.8,1291.5,78
335000,5400,24745.4,5124.8,14641.5,1663.8,15
220000,5400,24751.5,5022.7,14626.8,1702.3,26
287000,5400,24751.5,5022.7,14626.8,1702.3,26
210000,5482,24788.1,5464.3,14753.9,1289.5,51
220000,7200,24811.1,4422.1,14567.2,1774.7,70
180000,7200,24820.4,4322.4,14557.6,1780.8,76
190000,7200,24820.4,4322.4,14557.6,1780.8,76
270000,7200,24820.4,4322.4,14557.6,1780.8,76
330000,5400,24833,5671.7,14841,1127.3,17
320100,5250,23822.8,3223.7,14522.1,1874.7,78
335000,7150,24272.1,3672.8,14700.3,2015.1,17
342000,5800,25023.2,5027.1,14886.6,1810.9,19
330000,5800,25085.2,6062.3,15165.8,773.6,26
3.00E+05,5800,25126.3,5353.1,15050.1,1501.7,22
285000,5800,25131.3,5254.1,15034.4,1603.5,23
275000,6700,25289.3,5808.8,15299.6,1074.4,46
2.00E+05,7500,25198.9,4600.5,15108.9,2301,75
220000,5050,24758.9,4164.4,15065.7,2333.8,46
582000,7000,22740.3,2129.2,15016.6,2406.2,21
344000,5000,25324.6,4727.6,15217.2,2224,17
203500,5000,25083.4,4489.1,15192.1,2418.1,91
250000,7400,25448.6,5142.7,15309.7,1800.4,28
369200,7400,25448.6,5142.7,15309.7,1800.4,28
265000,7150,25456.5,5097.3,15307.9,1853.1,23
340000,5055,24946.4,4296.1,15328,2579.1,17
340000,5450,24322.3,3634,15335.6,2660.2,56
379000,5000,25347.3,4691.2,15454.2,2275.2,16
450000,5000,25155.7,4489.9,15436.4,2475.6,16
255000,10725,25788,5188,15653.1,1752.2,67
440000,6500,22594.2,1748.6,15541.8,2915.2,26
350000,5500,24125.3,3342.6,15565.5,2916,68
345000,5000,26071.5,6496.2,16196.6,466.6,12
315000,7150,26086.5,5318.2,15996.1,1649,17
250000,5000,26232.5,6713.2,16400.9,212.1,21
290000,5200,24296.5,3426.3,15872.4,3221,23
185000,5000,26334.6,6719.3,16499.1,259.2,45
380000,5700,24046.4,3130.3,15981.2,3349.2,70
5.00E+05,5600,24093.4,3178.2,15988,3353.4,16
350000,5350,24279.7,3343.1,16116.1,3471.8,26
130000,5500,24897.3,3969.4,16242.3,3037.3,88
205000,5280,26450.2,5537.2,16685.9,1442.6,92
387500,11000,24402.8,3386.8,16624.5,3671.1,74
530000,5500,24305.6,3286.8,16622.5,3822,15
210000,7200,26955.3,6028.2,16955,1037,25
165100,7200,25158.7,4158.8,16735.3,2946,66
295000,6000,24650.8,3627.9,16788.5,3481.2,69
90000,7200,26374.8,5401.3,16997,1709.4,86
250000,7200,24878.7,3856.7,16857.4,3298.5,76
170000,5250,23763.6,7549.7,14687.7,175.9,21
147500,5000,24338.9,6924.1,16198.9,266.9,36
87000,5400,23886.7,7559.4,14863.3,280.1,36
170000,5000,24464.4,7083.6,16264.8,421.9,0
140000,7787,24095.8,7537.5,15183.5,449.3,77
130000,7308,24153.4,7584.8,15235.7,506.7,77
94200,5000,24854,7446.5,16648.1,790.3,69
160000,6720,24284.2,8039.8,15154,702.9,26
240000,10000,24208.6,8027.5,14852.8,685.2,26
140000,6780,24434,8007.8,15400.8,818.7,76
110000,6000,24926.1,7624.4,16578.3,949.3,67
240000,8475,24552.5,8316,15385.7,976.9,16
145000,7316,24686.8,8092.4,15721,1041.6,76
125700,7316,24744.6,8147.5,15774,1099.7,76
175000,5000,25183.6,7887,16803.8,1212.1,21
115000,5000,25381.6,8170.3,16884.7,1473.7,26
127000,5304,25041,7848.3,15568.8,997.3,80
195000,5000,25377.2,8847.6,16155.2,1804.6,16
87000,5000,25311.6,8021.9,15861.2,1134.7,46
208500,5000,25497.7,8954.2,16288.6,1919.8,16
132500,5000,25593.8,8391.5,16215.3,1461,61
90000,5000,25992.1,8674.8,16646.3,1664.7,76
118000,5250,26848.9,9330.9,18626.3,2662.6,35
172500,5000,26533.1,8792.7,17182.4,1753.3,50
225000,10725,20946.2,3491.4,15036,4179.9,90
150000,7150,20737.1,3217,14568.4,4180.6,71
162500,7150,20711.5,3056.1,14324.5,4030.4,84
180000,8040,21209.7,3682.1,15010.3,3850.7,55
144000,5440,22099.8,3304.5,16755.2,3743.9,70
80000,4080,21954.5,3481.9,16472.5,3738.4,92
185000,6650,21402.7,3903.5,15342.8,3729.3,78
111200,6307,21154.9,3486.8,14711,3719.8,96
210000,6307,21154.9,3486.8,14711,3719.8,96
180000,5400,22627.5,4557.2,16594,2807.3,90
175300,7436,22467,4812.7,16135.8,2709,59
125000,7200,22658.6,5019.2,16181.9,2359.9,69
176000,6175,23448.1,4909.5,17371.5,2037.9,70
175000,8640,23703.2,5763.7,17195.1,1486.3,78
136500,7200,23543.3,5823.5,16785.7,1337.7,66
115000,7250,20221.3,4115.2,11791.5,2677.2,81
135000,9737,21422.6,5002,12860.5,2186.7,82
163200,7200,21672.7,5688.9,12814.4,1785.7,51
187800,4933,22160.8,5099.7,13939.7,1658.4,36
151000,4933,22607.2,5321,14534.8,1335.6,88
155000,6950,22062.1,6740.2,12780.7,1002.5,89
160000,5000,23589.7,6129.6,15601.2,414.8,21
230000,6000,23611,6365.4,15356,238.3,21
1566700,6900,19985.3,3631.8,9725.2,2522.4,75
380000,7200,21114.1,3885.8,10881.9,1785.1,34
230000,4330,21372.7,4954.5,11397,1317.7,32
260000,7250,21384.3,5401.7,11533.9,827.4,62
295000,7250,21384.3,5401.7,11533.9,827.4,62
2.00E+05,5000,21374.1,4546.3,11287.2,1548.7,91
220000,5400,21366.3,4639.6,11304.6,1545.6,46
395000,5008,21437.6,3827.3,11171.2,1510.8,16
277800,7150,21361.8,5249.9,11467.5,1062.2,93
350000,5000,21469.2,3587.1,11146.6,1494.2,31
365000,5000,21475.1,3541.1,11141.9,1491.3,30
215000,5000,21523,4630.4,11442.9,1405.5,91
319000,7200,21685.6,6134.3,12018.3,234.3,63
220000,7150,21886.4,5494.6,12003.2,973.1,77
450000,5000,22719.1,4938.6,12624.6,206.5,92
6.00E+05,5000,22859.1,5143.6,12812.8,129.7,65
1176000,7500,13617.6,204.5,9289.2,2957,18
1100000,7380,18539,1999.2,7925,4053,82
185000,3400,18756.1,3644.1,10289,2065.1,90
2.00E+05,5000,19264.7,3615,10905.3,2488.7,36
155000,5000,19436.9,3333,11258.1,2936.8,64
112000,5000,19403.3,3477.8,11136.7,2737,78
215000,19320,20072.6,2498.7,12812.6,4025.3,81
150000,5000,19645.5,3690.9,11311.3,2684.1,73
510000,6250,12525,0,5454.2,1882.9,52
375000,5008,12766.1,240.5,6468.6,1374.3,18
372000,5050,13011.6,319.8,6773.5,1090.4,19
785000,16019,12935.1,44,6146.5,1290.9,27
899000,10887,13044,23.8,6189.3,1196.8,20
260000,4241,13654.8,476.6,6360.4,701.6,91
245000,5900,17721.1,359,13326.5,2777.2,16
150000,5200,17992.1,566.2,13483.1,2994,59
95000,3200,18813.6,1230.2,14032.2,3615.8,88
142000,3200,18813.6,1230.2,14032.2,3615.8,88
159000,6950,16558.3,4279.8,6631.4,1653.4,34
4.00E+05,5000,9548.1,927.2,4509,2215.8,91
330000,5000,9506.4,399.4,3825.6,1537.5,81
5.00E+05,5600,1257.3,266.6,41674.9,22188.6,80
6.00E+05,6860,2061.9,270.8,41289.3,22119.9,60
525000,5600,2057.8,309.4,41311,22152.9,79
730000,5600,1126.6,446.4,41857,22354.1,54
667000,5600,1503,412.4,41713,22363.8,76
885000,5600,2489.8,455.9,41187.5,22220.5,26
929000,8400,1389.1,439.4,41797,22411.7,52
565000,5600,1224.8,507.8,41913.8,22474.2,74
5.00E+05,5600,836.1,598.7,42185.9,22617.4,71
750000,5600,1215.8,911.2,42258.9,22886.9,31
680000,5600,2192.8,935.2,41820.2,22839,66
773000,8400,1101.8,835.4,42450.4,23063.3,75
714500,5600,1472.9,1090.9,42267.8,23026.7,54
625000,5600,1630.4,1140.4,42215.3,23042.3,54
870000,5600,2717.8,551.5,41649.4,22907.4,31
880000,8400,2320.9,850,42068.5,23210.3,49
720000,5600,2601.3,535.4,42036.6,23315,65
710000,5607,1668.2,1377.8,42734.7,23692.4,62
950000,8730,2606.3,485.5,42241.4,23534.2,81
2200000,12000,2768,261.6,42158,23553.3,21
760000,5625,1455,1246.7,42925.4,23795,57
560000,5625,1393.6,1184.6,42955.5,23806,63
9.00E+05,10000,2792.4,200,42514.7,23964,49
805000,5600,1147.1,933.8,43390.1,24226.2,31
570000,5600,2084.8,750.5,42917.7,24101.9,66
640000,5600,1443.9,1202.3,43394.8,24364,76
713500,5600,1172.1,946.2,43548.2,24417.1,16
890000,8960,1720.2,938.9,43267,24336.9,74
660000,5600,1484.4,1057.8,43608.8,24621.4,72
595000,5600,1355,1032.1,44032.5,25049.8,59
610000,5600,1345.9,939.3,44242.5,25298.6,67
682500,5600,1767.7,429.2,44208.4,25462.9,63
660000,5600,1053.9,770.8,44595,25594.1,64
730000,5600,1054,768.4,44635,25641.8,76
1290000,6160,1218.5,891.8,44722.3,25820.4,4
692500,5600,1753.5,329,44595.5,25919.7,61
725000,5600,1870.1,222,44583.7,25955.9,66
555000,5600,1487.3,606.4,44782.8,26015.3,68
608000,5600,1215.1,886.6,45141.2,26317.1,75
710000,5600,1894,246.1,45256.1,26750.4,36
660000,5600,1331.1,795.5,45622.2,26935.9,46
1178800,10000,5496.8,343.7,44343.3,23329.1,44
1900000,10000,5258.1,570.9,44454.6,23576.3,11
1800000,10000,4954.3,586.6,44590.8,23874.5,16
905000,10625,5160.9,518.7,44759.7,23651.4,59
1550000,10000,4784.9,428.9,45043.3,24035,16
2494600,10000,5108.9,376.4,45158.1,23699.6,0
975000,10000,5028.6,452.2,45195.8,23784.1,56
1575000,10625,4714.2,370.6,45752.9,24084.7,45
1935000,11250,4324,0,45967.7,24409.2,36
2450000,18630,3883.4,23.5,26458.2,4470.7,75
957500,6450,2822.7,425.1,27453.9,5046.3,58
1935000,6450,2537,469,27924.2,5496.7,31
650000,5795,3486.5,754.5,27578.3,5575.6,65
1360000,7050,2043.6,350.7,28697.8,6249.3,31
8.00E+05,6250,2583.8,688.8,28375,6088.4,65
1671000,7562,1676.1,258.7,29468.6,7102.3,21
2450000,9325,1687.9,254.6,29636.2,7324.9,29
2025000,8212,3221.1,353.4,28525.7,6739.2,9
1095000,7701,2979.2,584,28709.7,6835.9,25
875000,10419,3185.4,365.9,28638.1,6873.6,91
1340000,9329,1677.4,239.3,29999.2,7791.1,52
1190000,7768,1778.9,360.4,30075.7,7946,37
1850000,7436,1932.8,565.5,30246.2,8254.3,37
2500000,8890,1874.3,605.8,30662.3,8762.2,27
2500000,11606,3538.1,230.8,29480,8231.3,31
1110000,7722,1566.7,226.4,31364.5,9496.8,27
2600000,8345,4020.1,306.3,29721.8,8880.1,9
1.00E+06,7688,3774.8,696.4,30164.9,9300.9,50
1600000,8375,1723.5,379.5,31611.5,9900.8,30
1235000,7244,1749.2,407.3,31710.4,10047.5,20
1750000,7412,1654.4,293.2,31880.9,10214.6,36
1238000,8602,1722.2,269.4,31986.7,10369.4,65
1315000,9625,3638.6,738.6,30982.8,10212.1,69
1800000,9875,2168.1,560.3,31967.5,10592.9,76
1410000,6938,2039.5,348.6,32255.6,10895.8,16
1500000,7422,1943.2,220.8,32389.9,11013.6,36
1250000,7500,2206.6,323.2,32494.1,11306.4,30
1500000,7178,3320.5,324.7,31799.4,11046.4,40
1650000,9000,10709.9,11,27978.7,12259.8,64
2.00E+06,11000,12445.7,0,27235.4,12304.7,58
550000,7140,11530.5,200.7,27720.8,12424.1,36
535000,6840,9964.6,396.1,28675.8,12547.3,26
585000,7140,11397.1,499.9,28169.9,12844.9,31
590000,7700,13020.9,440.3,27491,12848,50
375000,7140,10448.3,687.7,28697.4,12944,66
740000,8000,13203.4,285.4,27580.1,13014,44
447800,7140,10180.1,813.4,28948.6,12996.7,51
